Sequence,Cluster,Dimension,Turn,Value,nBeforeCluster,nAllSegments,Support,Confidence,Lift,Conviction
EyebrowUpN-HeadAt-null,3,Dom,Spk,-0.34608333333333335,5,50,0.02304147465437788,0.1,0.9041666666666667,0.9882232462877625
HeadAt-GestAdaptorArms-null,3,Dom,Spk,-0.34608333333333335,4,31,0.018433179723502304,0.12903225806451613,1.1666666666666665,1.0211640211640212
HeadAt-RestHandsTogether-null,3,Dom,Spk,-0.34608333333333335,4,38,0.018433179723502304,0.10526315789473684,0.9517543859649121,0.9940363242071022
RestHandsTogether-HeadAt-null,3,Dom,Spk,-0.34608333333333335,5,32,0.02304147465437788,0.15625,1.4127604166666665,1.0541047960402798
HeadDownN-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,5,37,0.02304147465437788,0.13513513513513514,1.2218468468468469,1.0283698156682028
HeadDownN-HeadDownL-null,3,Dom,Spk,-0.34608333333333335,4,37,0.018433179723502304,0.10810810810810811,0.9774774774774775,0.9972070939812876
HeadDownN-HeadUpL-null,3,Dom,Spk,-0.34608333333333335,5,29,0.02304147465437788,0.1724137931034483,1.5589080459770115,1.0746927803379416
HeadUpL-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,5,24,0.02304147465437788,0.20833333333333334,1.8836805555555556,1.1234537957797721
HeadNodLN-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,19,0.018433179723502304,0.21052631578947367,1.9035087719298243,1.1265745007680492
HeadDownN-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,6,40,0.027649769585253458,0.15,1.35625,1.0463540254811603
EyebrowUpN-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,37,0.018433179723502304,0.10810810810810811,0.9774774774774775,0.9972070939812876
HeadDownN-RestHandsTogether-null,3,Dom,Spk,-0.34608333333333335,4,27,0.018433179723502304,0.14814814814814814,1.3395061728395061,1.0440793428170707
RestHandsTogether-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,17,0.018433179723502304,0.23529411764705882,2.127450980392157,1.163062743707905
HeadDownH-GestAdaptorArms-null,3,Dom,Spk,-0.34608333333333335,4,7,0.018433179723502304,0.5714285714285714,5.166666666666666,2.075268817204301
HeadNodLN-HeadDownL-null,3,Dom,Spk,-0.34608333333333335,5,21,0.02304147465437788,0.23809523809523808,2.1527777777777777,1.1673387096774195
HeadDownL-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,39,0.018433179723502304,0.10256410256410256,0.9273504273504273,0.991046741277156
RestHandsTogether-HeadDownL-null,3,Dom,Spk,-0.34608333333333335,4,24,0.018433179723502304,0.16666666666666666,1.5069444444444442,1.0672811059907834
HeadUpL-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,19,0.018433179723502304,0.21052631578947367,1.9035087719298243,1.1265745007680492
HeadUpL-GestAdaptorArms-null,3,Dom,Spk,-0.34608333333333335,5,24,0.02304147465437788,0.20833333333333334,1.8836805555555556,1.1234537957797721
HeadUpL-RestHandsTogether-null,3,Dom,Spk,-0.34608333333333335,4,23,0.018433179723502304,0.17391304347826086,1.572463768115942,1.076643220955615
HeadNodLN-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,5,22,0.02304147465437788,0.22727272727272727,2.054924242424242,1.1509894280292763
RestHandsTogether-HeadNodLN-null,3,Dom,Spk,-0.34608333333333335,5,16,0.02304147465437788,0.3125,2.825520833333333,1.2936740678676164
EyebrowUpN-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,36,0.018433179723502304,0.1111111111111111,1.0046296296296295,1.0005760368663597
EyebrowUpN-RestHandsTogether-null,3,Dom,Spk,-0.34608333333333335,5,26,0.02304147465437788,0.19230769230769232,1.7387820512820513,1.1011630458635067
RestHandsTogether-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,5,23,0.02304147465437788,0.21739130434782608,1.9655797101449273,1.1364567332309268
GestAdaptorArms-GestAdaptorArms-null,3,Dom,Spk,-0.34608333333333335,4,22,0.018433179723502304,0.18181818181818182,1.6439393939393938,1.0870455709165388
RestHandsTogether-RestHandsTogether-null,3,Dom,Spk,-0.34608333333333335,4,33,0.018433179723502304,0.12121212121212122,1.095959595959596,1.0120769108533292
RestOver-RestOver-null,3,Dom,Spk,-0.34608333333333335,4,17,0.018433179723502304,0.23529411764705882,2.127450980392157,1.163062743707905
HeadAt-HeadAt-HeadAt-null,3,Dom,Spk,-0.34608333333333335,4,32,0.018433179723502304,0.125,1.1302083333333333,1.0164581961816985
HeadAt-HeadAt-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,5,30,0.02304147465437788,0.16666666666666666,1.5069444444444442,1.0672811059907834
HeadAt-HeadAt-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,5,25,0.02304147465437788,0.2,1.8083333333333333,1.1117511520737327
HeadAt-HeadAt-RestHandsTogether-null,3,Dom,Spk,-0.34608333333333335,4,18,0.018433179723502304,0.2222222222222222,2.009259259259259,1.1435154707044108
HeadAt-HeadDownN-HeadAt-null,3,Dom,Spk,-0.34608333333333335,6,39,0.027649769585253458,0.15384615384615385,1.391025641025641,1.0511101801424383
HeadAt-HeadDownN-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,20,0.018433179723502304,0.2,1.8083333333333333,1.1117511520737327
HeadAt-HeadDownN-HeadUpL-null,3,Dom,Spk,-0.34608333333333335,4,17,0.018433179723502304,0.23529411764705882,2.127450980392157,1.163062743707905
HeadAt-HeadDownN-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,5,19,0.02304147465437788,0.2631578947368421,2.3793859649122804,1.2070441079657668
HeadAt-HeadDownN-RestHandsTogether-null,3,Dom,Spk,-0.34608333333333335,4,14,0.018433179723502304,0.2857142857142857,2.583333333333333,1.2451612903225806
HeadDownN-HeadAt-HeadAt-null,3,Dom,Spk,-0.34608333333333335,5,29,0.02304147465437788,0.1724137931034483,1.5589080459770115,1.0746927803379416
HeadDownN-HeadAt-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,5,31,0.02304147465437788,0.16129032258064516,1.4583333333333333,1.0604395604395604
HeadDownN-HeadAt-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,6,27,0.027649769585253458,0.2222222222222222,2.009259259259259,1.1435154707044108
HeadAt-HeadDownL-HeadAt-null,3,Dom,Spk,-0.34608333333333335,4,30,0.018433179723502304,0.13333333333333333,1.2055555555555555,1.0262318326834456
HeadAt-HeadUpL-HeadAt-null,3,Dom,Spk,-0.34608333333333335,4,13,0.018433179723502304,0.3076923076923077,2.782051282051282,1.2846902201740913
HeadAt-HeadUpL-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,14,0.018433179723502304,0.2857142857142857,2.583333333333333,1.2451612903225806
HeadAt-HeadUpL-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,12,0.018433179723502304,0.3333333333333333,3.0138888888888884,1.334101382488479
HeadAt-HeadUpL-RestHandsTogether-null,3,Dom,Spk,-0.34608333333333335,4,10,0.018433179723502304,0.4,3.6166666666666667,1.4823348694316438
HeadUpL-HeadAt-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,15,0.018433179723502304,0.26666666666666666,2.411111111111111,1.2128194386258901
HeadAt-HeadNodLN-HeadAt-null,3,Dom,Spk,-0.34608333333333335,5,16,0.02304147465437788,0.3125,2.825520833333333,1.2936740678676164
HeadAt-HeadNodLN-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,12,0.018433179723502304,0.3333333333333333,3.0138888888888884,1.334101382488479
HeadAt-HeadNodLN-HeadDownL-null,3,Dom,Spk,-0.34608333333333335,4,11,0.018433179723502304,0.36363636363636365,3.2878787878787876,1.3976300197498355
HeadAt-HeadNodLN-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,14,0.018433179723502304,0.2857142857142857,2.583333333333333,1.2451612903225806
HeadNodLN-HeadAt-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,10,0.018433179723502304,0.4,3.6166666666666667,1.4823348694316438
HeadAt-EyebrowUpN-HeadAt-null,3,Dom,Spk,-0.34608333333333335,5,31,0.02304147465437788,0.16129032258064516,1.4583333333333333,1.0604395604395604
HeadAt-EyebrowUpN-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,22,0.018433179723502304,0.18181818181818182,1.6439393939393938,1.0870455709165388
HeadAt-EyebrowUpN-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,18,0.018433179723502304,0.2222222222222222,2.009259259259259,1.1435154707044108
HeadAt-EyebrowUpN-RestHandsTogether-null,3,Dom,Spk,-0.34608333333333335,4,15,0.018433179723502304,0.26666666666666666,2.411111111111111,1.2128194386258901
EyebrowUpN-HeadAt-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,24,0.018433179723502304,0.16666666666666666,1.5069444444444442,1.0672811059907834
HeadAt-RestHandsTogether-HeadAt-null,3,Dom,Spk,-0.34608333333333335,4,15,0.018433179723502304,0.26666666666666666,2.411111111111111,1.2128194386258901
HeadAt-RestHandsTogether-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,11,0.018433179723502304,0.36363636363636365,3.2878787878787876,1.3976300197498355
HeadAt-RestHandsTogether-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,10,0.018433179723502304,0.4,3.6166666666666667,1.4823348694316438
RestHandsTogether-HeadAt-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,9,0.018433179723502304,0.4444444444444444,4.018518518518518,1.600921658986175
RestHandsTogether-HeadAt-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,15,0.018433179723502304,0.26666666666666666,2.411111111111111,1.2128194386258901
HeadDownN-HeadDownN-HeadAt-null,3,Dom,Spk,-0.34608333333333335,5,27,0.02304147465437788,0.18518518518518517,1.6743827160493825,1.0915374947633012
HeadDownN-HeadDownN-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,18,0.018433179723502304,0.2222222222222222,2.009259259259259,1.1435154707044108
HeadDownN-HeadDownN-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,13,0.018433179723502304,0.3076923076923077,2.782051282051282,1.2846902201740913
HeadDownN-HeadDownN-RestHandsTogether-null,3,Dom,Spk,-0.34608333333333335,4,14,0.018433179723502304,0.2857142857142857,2.583333333333333,1.2451612903225806
HeadDownN-HeadDownL-HeadAt-null,3,Dom,Spk,-0.34608333333333335,4,23,0.018433179723502304,0.17391304347826086,1.572463768115942,1.076643220955615
HeadDownN-HeadUpL-HeadAt-null,3,Dom,Spk,-0.34608333333333335,4,16,0.018433179723502304,0.25,2.2604166666666665,1.185867895545315
HeadDownN-HeadUpL-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,18,0.018433179723502304,0.2222222222222222,2.009259259259259,1.1435154707044108
HeadDownN-HeadUpL-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,13,0.018433179723502304,0.3076923076923077,2.782051282051282,1.2846902201740913
HeadDownN-HeadUpL-RestHandsTogether-null,3,Dom,Spk,-0.34608333333333335,4,14,0.018433179723502304,0.2857142857142857,2.583333333333333,1.2451612903225806
HeadUpL-HeadDownN-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,13,0.018433179723502304,0.3076923076923077,2.782051282051282,1.2846902201740913
HeadDownN-EyebrowUpN-HeadAt-null,3,Dom,Spk,-0.34608333333333335,5,22,0.02304147465437788,0.22727272727272727,2.054924242424242,1.1509894280292763
HeadDownN-EyebrowUpN-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,21,0.018433179723502304,0.19047619047619047,1.722222222222222,1.0986717267552182
HeadDownN-EyebrowUpN-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,15,0.018433179723502304,0.26666666666666666,2.411111111111111,1.2128194386258901
HeadDownN-EyebrowUpN-RestHandsTogether-null,3,Dom,Spk,-0.34608333333333335,4,11,0.018433179723502304,0.36363636363636365,3.2878787878787876,1.3976300197498355
EyebrowUpN-HeadDownN-HeadAt-null,3,Dom,Spk,-0.34608333333333335,4,24,0.018433179723502304,0.16666666666666666,1.5069444444444442,1.0672811059907834
EyebrowUpN-HeadDownN-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,14,0.018433179723502304,0.2857142857142857,2.583333333333333,1.2451612903225806
EyebrowUpN-HeadDownN-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,20,0.018433179723502304,0.2,1.8083333333333333,1.1117511520737327
EyebrowUpN-HeadDownN-RestHandsTogether-null,3,Dom,Spk,-0.34608333333333335,4,14,0.018433179723502304,0.2857142857142857,2.583333333333333,1.2451612903225806
HeadDownN-RestHandsTogether-HeadAt-null,3,Dom,Spk,-0.34608333333333335,4,12,0.018433179723502304,0.3333333333333333,3.0138888888888884,1.334101382488479
HeadDownN-RestHandsTogether-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,14,0.018433179723502304,0.2857142857142857,2.583333333333333,1.2451612903225806
HeadDownN-RestHandsTogether-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,10,0.018433179723502304,0.4,3.6166666666666667,1.4823348694316438
RestHandsTogether-HeadDownN-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,8,0.018433179723502304,0.5,4.520833333333333,1.7788018433179724
HeadNodLN-HeadDownL-HeadAt-null,3,Dom,Spk,-0.34608333333333335,4,16,0.018433179723502304,0.25,2.2604166666666665,1.185867895545315
HeadUpL-RestHandsTogether-HeadAt-null,3,Dom,Spk,-0.34608333333333335,4,11,0.018433179723502304,0.36363636363636365,3.2878787878787876,1.3976300197498355
HeadUpL-RestHandsTogether-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,13,0.018433179723502304,0.3076923076923077,2.782051282051282,1.2846902201740913
RestHandsTogether-HeadNodLN-HeadAt-null,3,Dom,Spk,-0.34608333333333335,4,10,0.018433179723502304,0.4,3.6166666666666667,1.4823348694316438
RestHandsTogether-HeadNodLN-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,10,0.018433179723502304,0.4,3.6166666666666667,1.4823348694316438
EyebrowUpN-RestHandsTogether-HeadAt-null,3,Dom,Spk,-0.34608333333333335,4,14,0.018433179723502304,0.2857142857142857,2.583333333333333,1.2451612903225806
EyebrowUpN-RestHandsTogether-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,11,0.018433179723502304,0.36363636363636365,3.2878787878787876,1.3976300197498355
RestHandsTogether-EyebrowUpN-RestHandsTogether-null,3,Dom,Spk,-0.34608333333333335,4,14,0.018433179723502304,0.2857142857142857,2.583333333333333,1.2451612903225806
RestHandsTogether-RestHandsTogether-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,16,0.018433179723502304,0.25,2.2604166666666665,1.185867895545315
RestHandsTogether-RestHandsTogether-RestHandsTogether-null,3,Dom,Spk,-0.34608333333333335,4,24,0.018433179723502304,0.16666666666666666,1.5069444444444442,1.0672811059907834
HeadAt-HeadAt-HeadAt-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,14,0.018433179723502304,0.2857142857142857,2.583333333333333,1.2451612903225806
HeadAt-HeadAt-HeadDownN-RestHandsTogether-null,3,Dom,Spk,-0.34608333333333335,4,7,0.018433179723502304,0.5714285714285714,5.166666666666666,2.075268817204301
HeadAt-HeadAt-EyebrowUpN-HeadAt-null,3,Dom,Spk,-0.34608333333333335,4,17,0.018433179723502304,0.23529411764705882,2.127450980392157,1.163062743707905
HeadAt-HeadAt-EyebrowUpN-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,11,0.018433179723502304,0.36363636363636365,3.2878787878787876,1.3976300197498355
HeadAt-HeadAt-EyebrowUpN-RestHandsTogether-null,3,Dom,Spk,-0.34608333333333335,4,6,0.018433179723502304,0.6666666666666666,6.027777777777777,2.668202764976958
HeadAt-HeadDownN-HeadAt-HeadAt-null,3,Dom,Spk,-0.34608333333333335,4,18,0.018433179723502304,0.2222222222222222,2.009259259259259,1.1435154707044108
HeadAt-HeadDownN-HeadAt-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,16,0.018433179723502304,0.25,2.2604166666666665,1.185867895545315
HeadAt-HeadDownN-HeadAt-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,5,12,0.02304147465437788,0.4166666666666667,3.767361111111111,1.524687294272548
HeadAt-HeadDownN-HeadDownN-HeadAt-null,3,Dom,Spk,-0.34608333333333335,4,14,0.018433179723502304,0.2857142857142857,2.583333333333333,1.2451612903225806
HeadAt-HeadDownN-HeadDownN-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,12,0.018433179723502304,0.3333333333333333,3.0138888888888884,1.334101382488479
HeadAt-HeadDownN-HeadDownN-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,7,0.018433179723502304,0.5714285714285714,5.166666666666666,2.075268817204301
HeadAt-HeadDownN-HeadDownN-RestHandsTogether-null,3,Dom,Spk,-0.34608333333333335,4,10,0.018433179723502304,0.4,3.6166666666666667,1.4823348694316438
HeadAt-HeadDownN-HeadUpL-HeadAt-null,3,Dom,Spk,-0.34608333333333335,4,9,0.018433179723502304,0.4444444444444444,4.018518518518518,1.600921658986175
HeadAt-HeadDownN-HeadUpL-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,11,0.018433179723502304,0.36363636363636365,3.2878787878787876,1.3976300197498355
HeadAt-HeadDownN-HeadUpL-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,8,0.018433179723502304,0.5,4.520833333333333,1.7788018433179724
HeadAt-HeadDownN-HeadUpL-RestHandsTogether-null,3,Dom,Spk,-0.34608333333333335,4,8,0.018433179723502304,0.5,4.520833333333333,1.7788018433179724
HeadAt-HeadDownN-EyebrowUpN-HeadAt-null,3,Dom,Spk,-0.34608333333333335,5,12,0.02304147465437788,0.4166666666666667,3.767361111111111,1.524687294272548
HeadAt-HeadDownN-EyebrowUpN-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,10,0.018433179723502304,0.4,3.6166666666666667,1.4823348694316438
HeadAt-HeadDownN-EyebrowUpN-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,9,0.018433179723502304,0.4444444444444444,4.018518518518518,1.600921658986175
HeadAt-HeadDownN-EyebrowUpN-RestHandsTogether-null,3,Dom,Spk,-0.34608333333333335,4,6,0.018433179723502304,0.6666666666666666,6.027777777777777,2.668202764976958
HeadAt-HeadDownN-RestHandsTogether-HeadAt-null,3,Dom,Spk,-0.34608333333333335,4,8,0.018433179723502304,0.5,4.520833333333333,1.7788018433179724
HeadAt-HeadDownN-RestHandsTogether-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,9,0.018433179723502304,0.4444444444444444,4.018518518518518,1.600921658986175
HeadAt-HeadDownN-RestHandsTogether-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,5,0.018433179723502304,0.8,7.233333333333333,4.447004608294932
HeadDownN-HeadAt-HeadDownN-HeadAt-null,3,Dom,Spk,-0.34608333333333335,4,21,0.018433179723502304,0.19047619047619047,1.722222222222222,1.0986717267552182
HeadDownN-HeadAt-EyebrowUpN-HeadAt-null,3,Dom,Spk,-0.34608333333333335,4,14,0.018433179723502304,0.2857142857142857,2.583333333333333,1.2451612903225806
HeadAt-HeadUpL-HeadAt-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,10,0.018433179723502304,0.4,3.6166666666666667,1.4823348694316438
HeadAt-HeadUpL-HeadDownN-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,8,0.018433179723502304,0.5,4.520833333333333,1.7788018433179724
HeadAt-HeadUpL-RestHandsTogether-HeadAt-null,3,Dom,Spk,-0.34608333333333335,4,6,0.018433179723502304,0.6666666666666666,6.027777777777777,2.668202764976958
HeadAt-HeadUpL-RestHandsTogether-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,7,0.018433179723502304,0.5714285714285714,5.166666666666666,2.075268817204301
HeadAt-HeadNodLN-HeadAt-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,8,0.018433179723502304,0.5,4.520833333333333,1.7788018433179724
HeadAt-HeadNodLN-HeadDownL-HeadAt-null,3,Dom,Spk,-0.34608333333333335,4,10,0.018433179723502304,0.4,3.6166666666666667,1.4823348694316438
HeadAt-EyebrowUpN-HeadAt-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,15,0.018433179723502304,0.26666666666666666,2.411111111111111,1.2128194386258901
HeadAt-EyebrowUpN-HeadDownN-HeadAt-null,3,Dom,Spk,-0.34608333333333335,4,14,0.018433179723502304,0.2857142857142857,2.583333333333333,1.2451612903225806
HeadAt-EyebrowUpN-HeadDownN-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,8,0.018433179723502304,0.5,4.520833333333333,1.7788018433179724
HeadAt-EyebrowUpN-HeadDownN-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,9,0.018433179723502304,0.4444444444444444,4.018518518518518,1.600921658986175
HeadAt-EyebrowUpN-HeadDownN-RestHandsTogether-null,3,Dom,Spk,-0.34608333333333335,4,6,0.018433179723502304,0.6666666666666666,6.027777777777777,2.668202764976958
HeadAt-EyebrowUpN-RestHandsTogether-HeadAt-null,3,Dom,Spk,-0.34608333333333335,4,9,0.018433179723502304,0.4444444444444444,4.018518518518518,1.600921658986175
HeadAt-EyebrowUpN-RestHandsTogether-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,7,0.018433179723502304,0.5714285714285714,5.166666666666666,2.075268817204301
HeadAt-RestHandsTogether-HeadAt-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,7,0.018433179723502304,0.5714285714285714,5.166666666666666,2.075268817204301
HeadAt-RestHandsTogether-HeadAt-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,8,0.018433179723502304,0.5,4.520833333333333,1.7788018433179724
HeadAt-RestHandsTogether-HeadDownN-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,5,0.018433179723502304,0.8,7.233333333333333,4.447004608294932
HeadDownN-HeadDownN-HeadAt-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,16,0.018433179723502304,0.25,2.2604166666666665,1.185867895545315
HeadDownN-HeadDownN-HeadAt-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,8,0.018433179723502304,0.5,4.520833333333333,1.7788018433179724
HeadDownN-HeadDownN-HeadDownN-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,7,0.018433179723502304,0.5714285714285714,5.166666666666666,2.075268817204301
HeadDownN-HeadDownN-RestHandsTogether-HeadAt-null,3,Dom,Spk,-0.34608333333333335,4,7,0.018433179723502304,0.5714285714285714,5.166666666666666,2.075268817204301
HeadDownN-HeadDownN-RestHandsTogether-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,9,0.018433179723502304,0.4444444444444444,4.018518518518518,1.600921658986175
HeadDownN-HeadDownN-RestHandsTogether-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,5,0.018433179723502304,0.8,7.233333333333333,4.447004608294932
HeadDownN-HeadUpL-HeadAt-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,13,0.018433179723502304,0.3076923076923077,2.782051282051282,1.2846902201740913
HeadDownN-HeadUpL-HeadDownN-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,10,0.018433179723502304,0.4,3.6166666666666667,1.4823348694316438
HeadDownN-HeadUpL-RestHandsTogether-HeadAt-null,3,Dom,Spk,-0.34608333333333335,4,9,0.018433179723502304,0.4444444444444444,4.018518518518518,1.600921658986175
HeadDownN-HeadUpL-RestHandsTogether-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,11,0.018433179723502304,0.36363636363636365,3.2878787878787876,1.3976300197498355
HeadDownN-EyebrowUpN-HeadAt-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,14,0.018433179723502304,0.2857142857142857,2.583333333333333,1.2451612903225806
HeadDownN-EyebrowUpN-HeadDownN-HeadAt-null,3,Dom,Spk,-0.34608333333333335,4,13,0.018433179723502304,0.3076923076923077,2.782051282051282,1.2846902201740913
HeadDownN-EyebrowUpN-HeadDownN-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,10,0.018433179723502304,0.4,3.6166666666666667,1.4823348694316438
HeadDownN-EyebrowUpN-HeadDownN-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,10,0.018433179723502304,0.4,3.6166666666666667,1.4823348694316438
HeadDownN-EyebrowUpN-HeadDownN-RestHandsTogether-null,3,Dom,Spk,-0.34608333333333335,4,9,0.018433179723502304,0.4444444444444444,4.018518518518518,1.600921658986175
HeadDownN-EyebrowUpN-RestHandsTogether-HeadAt-null,3,Dom,Spk,-0.34608333333333335,4,7,0.018433179723502304,0.5714285714285714,5.166666666666666,2.075268817204301
HeadDownN-EyebrowUpN-RestHandsTogether-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,10,0.018433179723502304,0.4,3.6166666666666667,1.4823348694316438
EyebrowUpN-HeadDownN-HeadAt-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,11,0.018433179723502304,0.36363636363636365,3.2878787878787876,1.3976300197498355
HeadDownN-RestHandsTogether-HeadAt-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,8,0.018433179723502304,0.5,4.520833333333333,1.7788018433179724
HeadDownN-RestHandsTogether-HeadAt-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,6,0.018433179723502304,0.6666666666666666,6.027777777777777,2.668202764976958
HeadDownN-RestHandsTogether-HeadDownN-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,7,0.018433179723502304,0.5714285714285714,5.166666666666666,2.075268817204301
HeadUpL-RestHandsTogether-HeadAt-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,6,0.018433179723502304,0.6666666666666666,6.027777777777777,2.668202764976958
EyebrowUpN-RestHandsTogether-HeadAt-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,7,0.018433179723502304,0.5714285714285714,5.166666666666666,2.075268817204301
RestHandsTogether-RestHandsTogether-EyebrowUpN-RestHandsTogether-null,3,Dom,Spk,-0.34608333333333335,4,12,0.018433179723502304,0.3333333333333333,3.0138888888888884,1.334101382488479
HeadAt-HeadAt-EyebrowUpN-HeadDownN-RestHandsTogether-null,3,Dom,Spk,-0.34608333333333335,4,4,0.018433179723502304,1.0,9.041666666666666,Infinity
HeadAt-HeadDownN-HeadAt-EyebrowUpN-HeadAt-null,3,Dom,Spk,-0.34608333333333335,4,8,0.018433179723502304,0.5,4.520833333333333,1.7788018433179724
HeadAt-HeadDownN-HeadDownN-HeadAt-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,11,0.018433179723502304,0.36363636363636365,3.2878787878787876,1.3976300197498355
HeadAt-HeadDownN-HeadDownN-HeadAt-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,6,0.018433179723502304,0.6666666666666666,6.027777777777777,2.668202764976958
HeadAt-HeadDownN-HeadDownN-HeadDownN-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,6,0.018433179723502304,0.6666666666666666,6.027777777777777,2.668202764976958
HeadAt-HeadDownN-HeadDownN-RestHandsTogether-HeadAt-null,3,Dom,Spk,-0.34608333333333335,4,5,0.018433179723502304,0.8,7.233333333333333,4.447004608294932
HeadAt-HeadDownN-HeadDownN-RestHandsTogether-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,5,0.018433179723502304,0.8,7.233333333333333,4.447004608294932
